fold,max_depth,nrounds,alpha,gamma,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
5,4,50,15,5,0.170809095716552,0.170809095716552,0.0216944638432995,0.716360343151174,0.692167873904669,0.0241924692465052,7821250,643750,7177500,32,733,22724,45
5,4,50,15,10,0.163377890939953,0.163377890939953,0.00888350891748144,0.705648513662397,0.698789273990706,0.006859239671691,7107500,7e+05,6407500,33,727,22730,44
5,4,50,15,15,0.152214475105568,0.152214475105568,0.00948091109172727,0.705293112750653,0.696913501300252,0.008379611450401,6261250,590000,5671250,33,815,22642,44
5,6,50,0,0,0.333127381320152,0.333127381320152,0.198743692719596,0.948613078020669,0.672495514035353,0.276117563985316,23701250,486250,23215000,29,742,22715,48
5,6,50,0,5,0.309456487590324,0.309456487590324,0.150726328860165,0.908749504523369,0.705240149286703,0.203509355236667,21103750,746250,20357500,34,729,22728,43
5,6,50,0,10,0.211982058949167,0.211982058949167,0.0482055656929049,0.769759708457927,0.705943564045623,0.0638161444123039,11635000,787500,10847500,34,696,22761,43
5,6,50,0,15,0.182223672758921,0.182223672758921,0.0317382358657169,0.72560761388688,0.68656962255888,0.039037991328,8750000,647500,8102500,31,691,22766,46
5,6,50,5,0,0.335613510047029,0.335613510047029,0.213064490439186,0.93579851126424,0.647693845992861,0.288104665271379,23195000,360000,22835000,25,687,22770,52
5,6,50,5,5,0.207340840190559,0.207340840190559,0.0492948631790644,0.7600010412372,0.69930084836083,0.0607001928763701,11095000,730000,10365000,33,703,22754,44
5,6,50,5,10,0.183376736111111,0.183376736111111,0.0175230775745257,0.727706876744687,0.70622066682944,0.0214862099152462,8870000,803750,8066250,34,683,22774,43
5,6,50,5,15,0.170841573280598,0.170841573280598,0.019178168192535,0.708571944536801,0.686740147348921,0.0218317971878804,7662500,657500,7005000,31,683,22774,46
5,6,50,10,0,0.275741328372907,0.275741328372907,0.116781790800653,0.847193548162066,0.699428741953362,0.147764806208704,17266250,737500,16528750,33,697,22760,44
5,6,50,10,5,0.184235821851971,0.184235821851971,0.029197062162048,0.732389641546494,0.693041813453631,0.0393478280928625,9036250,695000,8341250,32,692,22765,45
5,6,50,10,10,0.168212206167781,0.168212206167781,0.0127214384321152,0.708883297803421,0.693105760249897,0.0157775375535246,7497500,698750,6798750,32,689,22768,45
5,6,50,10,15,0.163934426229508,0.163934426229508,0.00919554808637477,0.701845493862794,0.692999182256121,0.00884631160667371,7076250,692500,6383750,32,694,22763,45
5,6,50,15,0,0.239179954441913,0.239179954441913,0.0850373725536668,0.801725941591533,0.6929139198611,0.108812021730433,14016250,687500,13328750,32,698,22759,45
5,6,50,15,5,0.174651751794006,0.174651751794006,0.0154757218314591,0.722060214291285,0.705304096082968,0.0167561182083166,8195000,750000,7445000,34,726,22731,43
5,6,50,15,10,0.170516452386141,0.170516452386141,0.021046828471001,0.709829355174777,0.686420413367593,0.0234089418071831,7667500,638750,7028750,31,698,22759,46
5,6,50,15,15,0.16154916015834,0.16154916015834,0.0057417947192461,0.70152340521263,0.698981114379503,0.00254229083312696,6906250,711250,6195000,33,718,22739,44
5,2,60,0,0,0.175668854114084,0.175668854114084,0.0171543613604606,0.733262125574998,0.711051556620044,0.0222105689549541,8508750,755000,7753750,35,761,22696,42
5,2,60,0,5,0.172021749876421,0.172021749876421,0.022636864111922,0.732764782806362,0.703812004170106,0.0289527786362553,8246250,662500,7583750,34,796,22661,43
5,2,60,0,10,0.163478084826399,0.163478084826399,0.0172014890817186,0.715356184418309,0.697510338065396,0.0178458463529125,7291250,625000,6666250,33,787,22670,44
5,2,60,0,15,0.156583629893238,0.156583629893238,0.0173203774224388,0.704679879413006,0.6848004278622,0.0198794515508057,6596250,543750,6052500,31,774,22683,46
5,2,60,5,0,0.177275978338612,0.177275978338612,0.0230110055618429,0.732822884167872,0.704579365725292,0.0282435184425793,8606250,707500,7898750,34,760,22697,43
5,2,60,5,5,0.162609837390163,0.162609837390163,0.0112296058674556,0.714585381165425,0.704131738151434,0.0104536430139914,7213750,681250,6532500,34,781,22676,43
5,2,60,5,10,0.158762466924486,0.158762466924486,0.0204930646051283,0.707575996811578,0.684629903072159,0.0229460937394183,6807500,533750,6273750,31,782,22675,46
5,2,60,5,15,0.155177558937631,0.155177558937631,0.0114493359411149,0.707038392961671,0.697084026090293,0.00995436687137785,6523750,6e+05,5923750,33,807,22650,44
5,2,60,10,0,0.168358629007941,0.168358629007941,0.0129412222583845,0.723814811620891,0.71058261344743,0.0132321981734613,7803750,727500,7076250,35,783,22674,42
5,2,60,10,5,0.162912308930008,0.162912308930008,0.012203089071852,0.715920945667043,0.704025160157658,0.0118957855093852,7260000,675000,6585000,34,786,22671,43
5,2,60,10,10,0.155994271685761,0.155994271685761,0.0157227784730914,0.702663507016639,0.684970952652242,0.0176925543643968,6520000,553750,5966250,31,766,22691,46
5,2,60,10,15,0.148980399920808,0.148980399920808,0.00912026006066793,0.699016638867317,0.690654466393052,0.00836217247426452,5912500,555000,5357500,32,804,22653,45
5,2,60,15,0,0.168631471040492,0.168631471040492,0.0205165697837596,0.719962057544425,0.697808756447969,0.022153301096456,7746250,642500,7103750,33,773,22684,44
5,2,60,15,5,0.156991418475517,0.156991418475517,0.0111028243110611,0.706670200521493,0.697446391269131,0.00922380925236188,6658750,621250,6037500,33,790,22667,44
5,2,60,15,10,0.150062929615645,0.150062929615645,0.00501173507639613,0.704947341111506,0.703087273812431,0.00186006729907495,6078750,620000,5458750,34,830,22627,43
5,2,60,15,15,0.147229755908563,0.147229755908563,0.00340572883580453,0.700646978543266,0.702874117824879,0.00222713928161244,5785000,607500,5177500,34,840,22617,43
5,4,60,0,0,0.25043265804744,0.25043265804744,0.102184679610782,0.83694922359019,0.697830072046724,0.139119151543466,15811250,643750,15167500,33,772,22685,44
5,4,60,0,5,0.233044517478339,0.233044517478339,0.083723250510013,0.819184118179445,0.698000596836765,0.12118352134268,14338750,653750,13685000,33,764,22693,44
5,4,60,0,10,0.18009768009768,0.18009768009768,0.0249881910465852,0.737756688652895,0.704707259317823,0.0330494293350717,8905000,715000,8190000,34,754,22703,43
5,4,60,0,15,0.168366263012535,0.168366263012535,0.021724824980368,0.712145239343273,0.68599410139249,0.0261511379507826,7572500,613750,6958750,31,718,22739,46
5,4,60,5,0,0.244004607812336,0.244004607812336,0.0983279160830131,0.818911919883149,0.685844892201204,0.133067027681945,14853750,605000,14248750,31,725,22732,46
5,4,60,5,5,0.176799007444169,0.176799007444169,0.0205490074441687,0.729501735155564,0.704877784107865,0.0246239510476989,8500000,725000,7775000,34,746,22711,43
5,4,60,5,10,0.166948436179205,0.166948436179205,0.00596358769435693,0.711308123721237,0.70555988326803,0.00574824045320732,7460000,765000,6695000,34,714,22743,43
5,4,60,5,15,0.168329860730343,0.168329860730343,0.0135909825872098,0.705656880747044,0.692999182256121,0.0126576984909231,7441250,692500,6748750,32,694,22763,45
5,4,60,10,0,0.224275776139549,0.224275776139549,0.0673044003316085,0.794281896351351,0.704984362101641,0.0892975342497106,13051250,731250,12320000,34,741,22716,43
5,4,60,10,5,0.173913043478261,0.173913043478261,0.0229696472518458,0.72001305400924,0.692444976688486,0.0275680773207534,8102500,660000,7442500,32,720,22737,45
5,4,60,10,10,0.165577108562855,0.165577108562855,0.00737960137205923,0.706592202734855,0.699322163959586,0.00727003877526911,7276250,731250,6545000,33,702,22755,44
5,4,60,10,15,0.162410513943797,0.162410513943797,0.0157690759116309,0.702932386980094,0.68599410139249,0.0169382855876044,6991250,613750,6377500,31,718,22739,46
5,4,60,15,0,0.205212070056974,0.205212070056974,0.0473662019046993,0.76374011696655,0.705112255694172,0.0586278612723787,11092500,738750,10353750,34,735,22722,43
5,4,60,15,5,0.170334320778671,0.170334320778671,0.0212196889054186,0.715648747370747,0.692167873904669,0.0234808734660782,7775000,643750,7131250,32,733,22724,45
5,4,60,15,10,0.163377890939953,0.163377890939953,0.00888350891748144,0.705648513662397,0.698789273990706,0.006859239671691,7107500,7e+05,6407500,33,727,22730,44
5,4,60,15,15,0.152214475105568,0.152214475105568,0.00948091109172727,0.705293112750653,0.696913501300252,0.008379611450401,6261250,590000,5671250,33,815,22642,44
5,6,60,0,0,0.351678708032299,0.351678708032299,0.207760416481696,0.960101709548077,0.685567789417387,0.274533920130691,24825000,588750,24236250,31,738,22719,46
5,6,60,0,5,0.325948696205215,0.325948696205215,0.158963963380788,0.926270675147592,0.712245230150333,0.214025444997259,22447500,825000,21622500,35,705,22752,42
5,6,60,0,10,0.211982058949167,0.211982058949167,0.0482055656929049,0.769759708457927,0.705943564045623,0.0638161444123039,11635000,787500,10847500,34,696,22761,43
5,6,60,0,15,0.182223672758921,0.182223672758921,0.0317382358657169,0.72560761388688,0.68656962255888,0.039037991328,8750000,647500,8102500,31,691,22766,46
5,6,60,5,0,0.355036049814289,0.355036049814289,0.224905919684159,0.952088322538369,0.654656295658981,0.297432026879388,24547500,436250,24111250,26,665,22792,51
5,6,60,5,5,0.207340840190559,0.207340840190559,0.0492948631790644,0.7600010412372,0.69930084836083,0.0607001928763701,11095000,730000,10365000,33,703,22754,44
5,6,60,5,10,0.183376736111111,0.183376736111111,0.0175230775745257,0.727706876744687,0.70622066682944,0.0214862099152462,8870000,803750,8066250,34,683,22774,43
5,6,60,5,15,0.170841573280598,0.170841573280598,0.019178168192535,0.708571944536801,0.686740147348921,0.0218317971878804,7662500,657500,7005000,31,683,22774,46
5,6,60,10,0,0.303384546871521,0.303384546871521,0.145125397514449,0.877032098851086,0.69348944102749,0.183542657823596,19512500,721250,18791250,32,671,22786,45
5,6,60,10,5,0.188460728574437,0.188460728574437,0.0308676053652678,0.74141302999781,0.699236901564565,0.0421761284332454,9517500,726250,8791250,33,706,22751,44
5,6,60,10,10,0.168212206167781,0.168212206167781,0.0127214384321152,0.708883297803421,0.693105760249897,0.0157775375535246,7497500,698750,6798750,32,689,22768,45
5,6,60,10,15,0.163934426229508,0.163934426229508,0.00919554808637477,0.701845493862794,0.692999182256121,0.00884631160667371,7076250,692500,6383750,32,694,22763,45
5,6,60,15,0,0.256312165263963,0.256312165263963,0.121437406111748,0.822015341473821,0.666854631492053,0.155160709981768,15503750,487500,15016250,28,702,22755,49
5,6,60,15,5,0.17467018469657,0.17467018469657,0.0153449738249673,0.722062582590183,0.705325411681723,0.0167371709084596,8196250,751250,7445000,34,725,22732,43
5,6,60,15,10,0.170535033235262,0.170535033235262,0.0210654093201222,0.709831723473675,0.686420413367593,0.0234113101060814,7668750,638750,7030000,31,698,22759,46
5,6,60,15,15,0.16154916015834,0.16154916015834,0.0057417947192461,0.70152340521263,0.698981114379503,0.00254229083312696,6906250,711250,6195000,33,718,22739,44
5,2,70,0,0,0.18113742157458,0.18113742157458,0.023195183307432,0.740503603220876,0.710966294225023,0.0295373089958526,9037500,750000,8287500,35,765,22692,42
5,2,70,0,5,0.175526579739218,0.175526579739218,0.0280734966292981,0.734545587500854,0.697702178454193,0.0368434090466613,8527500,636250,7891250,33,778,22679,44
5,2,70,0,10,0.163478084826399,0.163478084826399,0.0172014890817186,0.715356184418309,0.697510338065396,0.0178458463529125,7291250,625000,6666250,33,787,22670,44
5,2,70,0,15,0.156583629893238,0.156583629893238,0.0173203774224388,0.704679879413006,0.6848004278622,0.0198794515508057,6596250,543750,6052500,31,774,22683,46
5,2,70,5,0,0.180472472878435,0.180472472878435,0.0273193197252814,0.739111199545699,0.704408840935251,0.0347023586104482,8961250,697500,8263750,34,768,22689,43
5,2,70,5,5,0.162609837390163,0.162609837390163,0.0112296058674556,0.714585381165425,0.704131738151434,0.0104536430139914,7213750,681250,6532500,34,781,22676,43
5,2,70,5,10,0.158762466924486,0.158762466924486,0.0204930646051283,0.707575996811578,0.684629903072159,0.0229460937394183,6807500,533750,6273750,31,782,22675,46
5,2,70,5,15,0.155177558937631,0.155177558937631,0.0114493359411149,0.707038392961671,0.697084026090293,0.00995436687137785,6523750,6e+05,5923750,33,807,22650,44
5,2,70,10,0,0.171961674230963,0.171961674230963,0.0161290829575882,0.728207537846163,0.710646560243696,0.0175609776024674,8146250,731250,7415000,35,780,22677,42
5,2,70,10,5,0.162912308930008,0.162912308930008,0.012203089071852,0.715920945667043,0.704025160157658,0.0118957855093852,7260000,675000,6585000,34,786,22671,43
5,2,70,10,10,0.155994271685761,0.155994271685761,0.0157227784730914,0.702663507016639,0.684970952652242,0.0176925543643968,6520000,553750,5966250,31,766,22691,46
5,2,70,10,15,0.148980399920808,0.148980399920808,0.00912026006066793,0.699016638867317,0.690654466393052,0.00836217247426452,5912500,555000,5357500,32,804,22653,45
5,2,70,15,0,0.169850283944244,0.169850283944244,0.01998652372626,0.720127838467303,0.698085859231786,0.0220419792355173,7833750,658750,7175000,33,760,22697,44
5,2,70,15,5,0.156991418475517,0.156991418475517,0.0111028243110611,0.706670200521493,0.697446391269131,0.00922380925236188,6658750,621250,6037500,33,790,22667,44
5,2,70,15,10,0.150062929615645,0.150062929615645,0.00501173507639613,0.704947341111506,0.703087273812431,0.00186006729907495,6078750,620000,5458750,34,830,22627,43
5,2,70,15,15,0.147229755908563,0.147229755908563,0.00340572883580453,0.700646978543266,0.702874117824879,0.00222713928161244,5785000,607500,5177500,34,840,22617,43
5,4,70,0,0,0.264566293042512,0.264566293042512,0.111413139889359,0.859758181346225,0.704408840935251,0.155349340410974,17311250,697500,16613750,34,768,22689,43
5,4,70,0,5,0.24558749369642,0.24558749369642,0.0924343405432664,0.83313783670594,0.704408840935251,0.128728995770689,15446250,697500,14748750,34,768,22689,43
5,4,70,0,10,0.18009768009768,0.18009768009768,0.0249881910465852,0.737756688652895,0.704707259317823,0.0330494293350717,8905000,715000,8190000,34,754,22703,43
5,4,70,0,15,0.168366263012535,0.168366263012535,0.021724824980368,0.712145239343273,0.68599410139249,0.0261511379507826,7572500,613750,6958750,31,718,22739,46
5,4,70,5,0,0.262774482256218,0.262774482256218,0.114900175417031,0.846799148357002,0.691976033515872,0.154823114841129,16728750,632500,16096250,32,742,22715,45
5,4,70,5,5,0.176799007444169,0.176799007444169,0.0205490074441687,0.729501735155564,0.704877784107865,0.0246239510476989,8500000,725000,7775000,34,746,22711,43
5,4,70,5,10,0.166948436179205,0.166948436179205,0.00596358769435693,0.711308123721237,0.70555988326803,0.00574824045320732,7460000,765000,6695000,34,714,22743,43
5,4,70,5,15,0.168329860730343,0.168329860730343,0.0135909825872098,0.705656880747044,0.692999182256121,0.0126576984909231,7441250,692500,6748750,32,694,22763,45
5,4,70,10,0,0.239441126279863,0.239441126279863,0.0929382907411111,0.807103724081479,0.685972785793735,0.121130938287745,14220000,612500,13607500,31,719,22738,46
5,4,70,10,5,0.173913043478261,0.173913043478261,0.0229696472518458,0.72001305400924,0.692444976688486,0.0275680773207534,8102500,660000,7442500,32,720,22737,45
5,4,70,10,10,0.165577108562855,0.165577108562855,0.00737960137205923,0.706592202734855,0.699322163959586,0.00727003877526911,7276250,731250,6545000,33,702,22755,44
5,4,70,10,15,0.162410513943797,0.162410513943797,0.0157690759116309,0.702932386980094,0.68599410139249,0.0169382855876044,6991250,613750,6377500,31,718,22739,46
5,4,70,15,0,0.212381862588935,0.212381862588935,0.0617227288789538,0.771790290647684,0.692402345490976,0.0793879451567082,11718750,657500,11061250,32,722,22735,45
5,4,70,15,5,0.170334320778671,0.170334320778671,0.0212196889054186,0.715648747370747,0.692167873904669,0.0234808734660782,7775000,643750,7131250,32,733,22724,45
5,4,70,15,10,0.163377890939953,0.163377890939953,0.00888350891748144,0.705648513662397,0.698789273990706,0.006859239671691,7107500,7e+05,6407500,33,727,22730,44
5,4,70,15,15,0.152214475105568,0.152214475105568,0.00948091109172727,0.705293112750653,0.696913501300252,0.008379611450401,6261250,590000,5671250,33,815,22642,44
5,6,70,0,0,0.384919291116379,0.384919291116379,0.254397202762965,0.975785392381254,0.654720242455247,0.321065149926007,26516250,440000,26076250,26,662,22795,51
5,6,70,0,5,0.338153977031051,0.338153977031051,0.189686544080859,0.941434438334097,0.686271204176307,0.25516323415779,23535000,630000,22905000,31,705,22752,46
5,6,70,0,10,0.211982058949167,0.211982058949167,0.0482055656929049,0.769759708457927,0.705943564045623,0.0638161444123039,11635000,787500,10847500,34,696,22761,43
5,6,70,0,15,0.182223672758921,0.182223672758921,0.0317382358657169,0.72560761388688,0.68656962255888,0.039037991328,8750000,647500,8102500,31,691,22766,46
5,6,70,5,0,0.37880496054115,0.37880496054115,0.251643210795474,0.968572334322156,0.648482523146802,0.320089811175353,26002500,406250,25596250,25,650,22807,52
5,6,70,5,5,0.207340840190559,0.207340840190559,0.0492948631790644,0.7600010412372,0.69930084836083,0.0607001928763701,11095000,730000,10365000,33,703,22754,44
5,6,70,5,10,0.183376736111111,0.183376736111111,0.0175230775745257,0.727706876744687,0.70622066682944,0.0214862099152462,8870000,803750,8066250,34,683,22774,43
5,6,70,5,15,0.170841573280598,0.170841573280598,0.019178168192535,0.708571944536801,0.686740147348921,0.0218317971878804,7662500,657500,7005000,31,683,22774,46
5,6,70,10,0,0.33231947730089,0.33231947730089,0.173115497201387,0.909622300705883,0.69361733462002,0.216004966085863,21893750,728750,21165000,32,665,22792,45
5,6,70,10,5,0.188679245283019,0.188679245283019,0.0309354594321585,0.741439081285691,0.69925821716332,0.0421808641223712,9531250,727500,8803750,33,705,22752,44
5,6,70,10,10,0.168212206167781,0.168212206167781,0.0127214384321152,0.708883297803421,0.693105760249897,0.0157775375535246,7497500,698750,6798750,32,689,22768,45
5,6,70,10,15,0.163934426229508,0.163934426229508,0.00919554808637477,0.701845493862794,0.692999182256121,0.00884631160667371,7076250,692500,6383750,32,694,22763,45
5,6,70,15,0,0.258355321020229,0.258355321020229,0.116753758520229,0.822859561992551,0.673667871966887,0.149191690025664,15620000,555000,15065000,29,687,22770,48
5,6,70,15,5,0.17467018469657,0.17467018469657,0.0153449738249673,0.722062582590183,0.705325411681723,0.0167371709084596,8196250,751250,7445000,34,725,22732,43
5,6,70,15,10,0.170535033235262,0.170535033235262,0.0210654093201222,0.709831723473675,0.686420413367593,0.0234113101060814,7668750,638750,7030000,31,698,22759,46
5,6,70,15,15,0.16154916015834,0.16154916015834,0.0057417947192461,0.70152340521263,0.698981114379503,0.00254229083312696,6906250,711250,6195000,33,718,22739,44
5,2,80,0,0,0.185483870967742,0.185483870967742,0.0273989567852668,0.747600614633959,0.710987609823778,0.0366130048101809,9490000,751250,8738750,35,764,22693,42
5,2,80,0,5,0.175544186979637,0.175544186979637,0.0280911038697173,0.734547955799752,0.697702178454193,0.0368457773455596,8528750,636250,7892500,33,778,22679,44
5,2,80,0,10,0.163478084826399,0.163478084826399,0.0172014890817186,0.715356184418309,0.697510338065396,0.0178458463529125,7291250,625000,6666250,33,787,22670,44
5,2,80,0,15,0.156583629893238,0.156583629893238,0.0173203774224388,0.704679879413006,0.6848004278622,0.0198794515508057,6596250,543750,6052500,31,774,22683,46
5,2,80,5,0,0.183767999194442,0.183767999194442,0.0353867042304129,0.745418461314713,0.697851387645479,0.0475670736692339,9326250,645000,8681250,33,771,22686,44
5,2,80,5,5,0.162609837390163,0.162609837390163,0.0112296058674556,0.714585381165425,0.704131738151434,0.0104536430139914,7213750,681250,6532500,34,781,22676,43
5,2,80,5,10,0.158762466924486,0.158762466924486,0.0204930646051283,0.707575996811578,0.684629903072159,0.0229460937394183,6807500,533750,6273750,31,782,22675,46
5,2,80,5,15,0.155177558937631,0.155177558937631,0.0114493359411149,0.707038392961671,0.697084026090293,0.00995436687137785,6523750,6e+05,5923750,33,807,22650,44
5,2,80,10,0,0.175305648176215,0.175305648176215,0.0193341686753238,0.732562371289062,0.710667875842451,0.0218944954466116,8468750,732500,7736250,35,779,22678,42
5,2,80,10,5,0.162912308930008,0.162912308930008,0.012203089071852,0.715920945667043,0.704025160157658,0.0118957855093852,7260000,675000,6585000,34,786,22671,43
5,2,80,10,10,0.155994271685761,0.155994271685761,0.0157227784730914,0.702663507016639,0.684970952652242,0.0176925543643968,6520000,553750,5966250,31,766,22691,46
5,2,80,10,15,0.148980399920808,0.148980399920808,0.00912026006066793,0.699016638867317,0.690654466393052,0.00836217247426452,5912500,555000,5357500,32,804,22653,45
5,2,80,15,0,0.172040795302359,0.172040795302359,0.0184725929536689,0.72366923927715,0.704472787731516,0.0191964515456337,8056250,701250,7355000,34,765,22692,43
5,2,80,15,5,0.156991418475517,0.156991418475517,0.0111028243110611,0.706670200521493,0.697446391269131,0.00922380925236188,6658750,621250,6037500,33,790,22667,44
5,2,80,15,10,0.150062929615645,0.150062929615645,0.00501173507639613,0.704947341111506,0.703087273812431,0.00186006729907495,6078750,620000,5458750,34,830,22627,43
5,2,80,15,15,0.147229755908563,0.147229755908563,0.00340572883580453,0.700646978543266,0.702874117824879,0.00222713928161244,5785000,607500,5177500,34,840,22617,43
5,4,80,0,0,0.284379443428804,0.284379443428804,0.144361376581468,0.885766398759809,0.684928321454732,0.200838077305078,19182500,551250,18631250,31,768,22689,46
5,4,80,0,5,0.245868601370415,0.245868601370415,0.0969516338613899,0.833835222692978,0.6979366500405,0.135898572652478,15485000,650000,14835000,33,767,22690,44
5,4,80,0,10,0.18009768009768,0.18009768009768,0.0249881910465852,0.737756688652895,0.704707259317823,0.0330494293350717,8905000,715000,8190000,34,754,22703,43
5,4,80,0,15,0.168366263012535,0.168366263012535,0.021724824980368,0.712145239343273,0.68599410139249,0.0261511379507826,7572500,613750,6958750,31,718,22739,46
5,4,80,5,0,0.27702561966257,0.27702561966257,0.128326734904206,0.866220644731577,0.692103927108403,0.174116717623174,18087500,640000,17447500,32,736,22721,45
5,4,80,5,5,0.176799007444169,0.176799007444169,0.0205490074441687,0.729501735155564,0.704877784107865,0.0246239510476989,8500000,725000,7775000,34,746,22711,43
5,4,80,5,10,0.166948436179205,0.166948436179205,0.00596358769435693,0.711308123721237,0.70555988326803,0.00574824045320732,7460000,765000,6695000,34,714,22743,43
5,4,80,5,15,0.168329860730343,0.168329860730343,0.0135909825872098,0.705656880747044,0.692999182256121,0.0126576984909231,7441250,692500,6748750,32,694,22763,45
5,4,80,10,0,0.254201006100824,0.254201006100824,0.102398349554335,0.825868095550288,0.692572870281017,0.133295225269271,15561250,667500,14893750,32,714,22743,45
5,4,80,10,5,0.173913043478261,0.173913043478261,0.0229696472518458,0.72001305400924,0.692444976688486,0.0275680773207534,8102500,660000,7442500,32,720,22737,45
5,4,80,10,10,0.165577108562855,0.165577108562855,0.00737960137205923,0.706592202734855,0.699322163959586,0.00727003877526911,7276250,731250,6545000,33,702,22755,44
5,4,80,10,15,0.162410513943797,0.162410513943797,0.0157690759116309,0.702932386980094,0.68599410139249,0.0169382855876044,6991250,613750,6377500,31,718,22739,46
5,4,80,15,0,0.212381862588935,0.212381862588935,0.0617227288789538,0.771790290647684,0.692402345490976,0.0793879451567082,11718750,657500,11061250,32,722,22735,45
5,4,80,15,5,0.170334320778671,0.170334320778671,0.0212196889054186,0.715648747370747,0.692167873904669,0.0234808734660782,7775000,643750,7131250,32,733,22724,45
5,4,80,15,10,0.163377890939953,0.163377890939953,0.00888350891748144,0.705648513662397,0.698789273990706,0.006859239671691,7107500,7e+05,6407500,33,727,22730,44
5,4,80,15,15,0.152214475105568,0.152214475105568,0.00948091109172727,0.705293112750653,0.696913501300252,0.008379611450401,6261250,590000,5671250,33,815,22642,44
5,6,80,0,0,0.396193771626298,0.396193771626298,0.283257426657098,0.979826504258636,0.629129897258814,0.350696606999822,27002500,267500,26735000,22,644,22813,55
5,6,80,0,5,0.34596286701209,0.34596286701209,0.196924405473628,0.945359503565464,0.686356466571328,0.259003036994136,23960000,635000,23325000,31,701,22756,46
5,6,80,0,10,0.211982058949167,0.211982058949167,0.0482055656929049,0.769759708457927,0.705943564045623,0.0638161444123039,11635000,787500,10847500,34,696,22761,43
5,6,80,0,15,0.182223672758921,0.182223672758921,0.0317382358657169,0.72560761388688,0.68656962255888,0.039037991328,8750000,647500,8102500,31,691,22766,46
5,6,80,5,0,0.406866239011642,0.406866239011642,0.272746067337822,0.978985914226756,0.649569618683316,0.329416295543439,27217500,470000,26747500,25,599,22858,52
5,6,80,5,5,0.207340840190559,0.207340840190559,0.0492948631790644,0.7600010412372,0.69930084836083,0.0607001928763701,11095000,730000,10365000,33,703,22754,44
5,6,80,5,10,0.183376736111111,0.183376736111111,0.0175230775745257,0.727706876744687,0.70622066682944,0.0214862099152462,8870000,803750,8066250,34,683,22774,43
5,6,80,5,15,0.170841573280598,0.170841573280598,0.019178168192535,0.708571944536801,0.686740147348921,0.0218317971878804,7662500,657500,7005000,31,683,22774,46
5,6,80,10,0,0.342604014803185,0.342604014803185,0.182604014803185,0.92462028296951,0.693723912613796,0.230896370355713,22893750,735000,22158750,32,660,22797,45
5,6,80,10,5,0.188679245283019,0.188679245283019,0.0309354594321585,0.741439081285691,0.69925821716332,0.0421808641223712,9531250,727500,8803750,33,705,22752,44
5,6,80,10,10,0.168212206167781,0.168212206167781,0.0127214384321152,0.708883297803421,0.693105760249897,0.0157775375535246,7497500,698750,6798750,32,689,22768,45
5,6,80,10,15,0.163934426229508,0.163934426229508,0.00919554808637477,0.701845493862794,0.692999182256121,0.00884631160667371,7076250,692500,6383750,32,694,22763,45
5,6,80,15,0,0.258355321020229,0.258355321020229,0.116753758520229,0.822859561992551,0.673667871966887,0.149191690025664,15620000,555000,15065000,29,687,22770,48
5,6,80,15,5,0.17467018469657,0.17467018469657,0.0153449738249673,0.722062582590183,0.705325411681723,0.0167371709084596,8196250,751250,7445000,34,725,22732,43
5,6,80,15,10,0.170535033235262,0.170535033235262,0.0210654093201222,0.709831723473675,0.686420413367593,0.0234113101060814,7668750,638750,7030000,31,698,22759,46
5,6,80,15,15,0.16154916015834,0.16154916015834,0.0057417947192461,0.70152340521263,0.698981114379503,0.00254229083312696,6906250,711250,6195000,33,718,22739,44
6,2,30,0,0,0.157954899719422,0.157954899719422,0.00682852777586968,0.702610041524801,0.709118970948624,0.00650892942382297,6656250,812500,5843750,35,715,22743,43
6,2,30,0,5,0.156628940986257,0.156628940986257,0.0104893968637881,0.706281863412495,0.721022952095507,0.0147410886830125,6615000,856250,5758750,37,758,22700,41
6,2,30,0,10,0.159188034188034,0.159188034188034,0.0072412155745489,0.698914536535947,0.690016089858361,0.0088984466775861,6685000,673750,6011250,32,709,22749,46
6,2,30,0,15,0.156772575250836,0.156772575250836,0.000378831000606122,0.699861384881607,0.702154532596173,0.00229314771456646,6525000,731250,5793750,34,741,22717,44
6,2,30,5,0,0.154138724852367,0.154138724852367,0.00657556086191855,0.704617417101688,0.714314290024069,0.00969687292238153,6396250,790000,5606250,36,772,22686,42
6,2,30,5,5,0.155744336569579,0.155744336569579,0.00863922507425632,0.704861353043636,0.714847157276179,0.0099858042325438,6525000,821250,5703750,36,747,22711,42
6,2,30,5,10,0.157197735543874,0.157197735543874,0.0141277829412479,0.707011065077853,0.727411893815679,0.0204008287378268,6670000,903750,5766250,38,759,22699,40
6,2,30,5,15,0.155557899177389,0.155557899177389,4.42328248910773e-05,0.696466417427115,0.696277143438027,0.000189273989087746,6382500,713750,5668750,33,716,22742,45
6,2,30,10,0,0.154455445544554,0.154455445544554,0.00969717202421219,0.707238184998618,0.720596658293819,0.0133584732952011,6460000,831250,5628750,37,778,22680,41
6,2,30,10,5,0.156380316930776,0.156380316930776,0.00249818774212157,0.699804545438823,0.702516882327608,0.00271233688878525,6495000,752500,5742500,34,724,22734,44
6,2,30,10,10,0.157157676348548,0.157157676348548,0.0157395199131345,0.701850051827935,0.72181159562863,0.019961543800695,6585000,902500,5682500,37,721,22737,41
